Model,Threads,Transitions,array_size,ns_per_trans
Unsynchronized,2,1000,2500,6210.36
Unsynchronized,2,1000,2500,5497.84
Unsynchronized,2,1000,2500,5478.10
Unsynchronized,2,1000,2500,5891.22
Unsynchronized,2,1000,2500,5709.48,mismatch
Unsynchronized,2,1000,2500,5163.95
Unsynchronized,2,1000,2500,7220.44
Unsynchronized,2,1000,2500,6033.23
Unsynchronized,2,1000,2500,5218.46
Unsynchronized,2,1000,2500,5991.43
Unsynchronized,2,100000,2500,435.184,mismatch
Unsynchronized,2,100000,2500,767.207,mismatch
Unsynchronized,2,100000,2500,429.711,mismatch
Unsynchronized,2,100000,2500,708.237,mismatch
Unsynchronized,2,100000,2500,413.297,mismatch
Unsynchronized,2,100000,2500,452.933,mismatch
Unsynchronized,2,100000,2500,756.275,mismatch
Unsynchronized,2,100000,2500,433.417,mismatch
Unsynchronized,2,100000,2500,648.266,mismatch
Unsynchronized,2,100000,2500,666.809,mismatch
Unsynchronized,2,10000000,2500,84.4632,mismatch
Unsynchronized,2,10000000,2500,142.310,mismatch
Unsynchronized,2,10000000,2500,131.577,mismatch
Unsynchronized,2,10000000,2500,51.4946,mismatch
Unsynchronized,2,10000000,2500,50.3777,mismatch
Unsynchronized,2,10000000,2500,51.8199,mismatch
Unsynchronized,2,10000000,2500,52.0595,mismatch
Unsynchronized,2,10000000,2500,52.4386,mismatch
Unsynchronized,2,10000000,2500,138.520,mismatch
Unsynchronized,2,10000000,2500,140.075,mismatch
Unsynchronized,4,1000,2500,10540.5,mismatch
Unsynchronized,4,1000,2500,14712.1
Unsynchronized,4,1000,2500,10634.3
Unsynchronized,4,1000,2500,10940.0
Unsynchronized,4,1000,2500,10882.9
Unsynchronized,4,1000,2500,12557.0
Unsynchronized,4,1000,2500,12346.6
Unsynchronized,4,1000,2500,11594.6,mismatch
Unsynchronized,4,1000,2500,13719.0
Unsynchronized,4,1000,2500,13784.8
Unsynchronized,4,100000,2500,859.830,mismatch
Unsynchronized,4,100000,2500,879.143,mismatch
Unsynchronized,4,100000,2500,512.707,mismatch
Unsynchronized,4,100000,2500,564.255,mismatch
Unsynchronized,4,100000,2500,864.458,mismatch
Unsynchronized,4,100000,2500,497.987,mismatch
Unsynchronized,4,100000,2500,575.452,mismatch
Unsynchronized,4,100000,2500,535.475,mismatch
Unsynchronized,4,100000,2500,521.063,mismatch
Unsynchronized,4,100000,2500,883.315,mismatch
Unsynchronized,4,10000000,2500,184.545,mismatch
Unsynchronized,4,10000000,2500,180.279,mismatch
Unsynchronized,4,10000000,2500,189.015,mismatch
Unsynchronized,4,10000000,2500,187.681,mismatch
Unsynchronized,4,10000000,2500,182.361,mismatch
Unsynchronized,4,10000000,2500,196.008,mismatch
Unsynchronized,4,10000000,2500,222.804,mismatch
Unsynchronized,4,10000000,2500,185.975,mismatch
Unsynchronized,4,10000000,2500,177.084,mismatch
Unsynchronized,4,10000000,2500,200.351,mismatch
Unsynchronized,8,1000,2500,28316.4
Unsynchronized,8,1000,2500,22340.9,mismatch
Unsynchronized,8,1000,2500,25922.1
Unsynchronized,8,1000,2500,25447.9
Unsynchronized,8,1000,2500,25184.9
Unsynchronized,8,1000,2500,23386.7,mismatch
Unsynchronized,8,1000,2500,24676.1
Unsynchronized,8,1000,2500,28115.0
Unsynchronized,8,1000,2500,26624.0
Unsynchronized,8,1000,2500,24853.9
Unsynchronized,8,100000,2500,1684.47,mismatch
Unsynchronized,8,100000,2500,1547.28,mismatch
Unsynchronized,8,100000,2500,1652.71,mismatch
Unsynchronized,8,100000,2500,1583.50,mismatch
Unsynchronized,8,100000,2500,1531.21,mismatch
Unsynchronized,8,100000,2500,1621.86,mismatch
Unsynchronized,8,100000,2500,1520.40,mismatch
Unsynchronized,8,100000,2500,1594.99,mismatch
Unsynchronized,8,100000,2500,1511.59,mismatch
Unsynchronized,8,100000,2500,1487.56,mismatch
Unsynchronized,8,10000000,2500,377.779,mismatch
Unsynchronized,8,10000000,2500,351.215,mismatch
Unsynchronized,8,10000000,2500,381.998,mismatch
Unsynchronized,8,10000000,2500,361.806,mismatch
Unsynchronized,8,10000000,2500,378.471,mismatch
Unsynchronized,8,10000000,2500,371.503,mismatch
Unsynchronized,8,10000000,2500,370.054,mismatch
Unsynchronized,8,10000000,2500,325.634,mismatch
Unsynchronized,8,10000000,2500,502.033,mismatch
Unsynchronized,8,10000000,2500,381.637,mismatch
Unsynchronized,12,1000,2500,48043.1
Unsynchronized,12,1000,2500,39026.6
Unsynchronized,12,1000,2500,41384.3
Unsynchronized,12,1000,2500,50256.3
Unsynchronized,12,1000,2500,39286.5
Unsynchronized,12,1000,2500,44407.9
Unsynchronized,12,1000,2500,41679.8
Unsynchronized,12,1000,2500,51490.6
Unsynchronized,12,1000,2500,47743.5,mismatch
Unsynchronized,12,1000,2500,38535.1
Unsynchronized,12,100000,2500,2142.68,mismatch
Unsynchronized,12,100000,2500,2340.65,mismatch
Unsynchronized,12,100000,2500,2346.73,mismatch
Unsynchronized,12,100000,2500,2326.35,mismatch
Unsynchronized,12,100000,2500,2344.69,mismatch
Unsynchronized,12,100000,2500,2299.34,mismatch
Unsynchronized,12,100000,2500,2088.57,mismatch
Unsynchronized,12,100000,2500,2203.32,mismatch
Unsynchronized,12,100000,2500,2364.35,mismatch
Unsynchronized,12,100000,2500,2361.23,mismatch
Unsynchronized,12,10000000,2500,661.395,mismatch
Unsynchronized,12,10000000,2500,661.945,mismatch
Unsynchronized,12,10000000,2500,674.251,mismatch
Unsynchronized,12,10000000,2500,660.959,mismatch
Unsynchronized,12,10000000,2500,590.967,mismatch
Unsynchronized,12,10000000,2500,597.642,mismatch
Unsynchronized,12,10000000,2500,665.204,mismatch
Unsynchronized,12,10000000,2500,714.109,mismatch
Unsynchronized,12,10000000,2500,625.714,mismatch
Unsynchronized,12,10000000,2500,621.867,mismatch
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,70006.6
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,62526.0
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,1000,2500,64624.6
Unsynchronized,16,1000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,100000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
Unsynchronized,16,10000000,2500,to[][][,]-_,mismatch
